order_id,customer_id,order_date,status
5443,885,2026-01-14,completed
5444,885,2025-12-11,completed
5445,885,2025-11-04,completed
5446,885,2025-11-21,completed
5447,885,2025-07-28,returned
5448,885,2025-05-17,completed
5449,885,2025-04-30,completed
5450,885,2025-12-02,completed
5451,885,2025-04-18,completed
5452,885,2025-08-09,completed
5453,885,2025-12-12,completed
5454,886,2025-09-26,completed
5455,886,2025-08-11,completed
5456,886,2026-01-01,cancelled
5457,886,2025-12-25,completed
5458,886,2025-10-31,completed
5459,886,2026-01-13,completed
5460,886,2025-06-28,completed
5461,886,2026-01-14,completed
5462,886,2025-12-18,completed
5463,886,2025-05-06,completed
5464,886,2025-05-08,completed
5465,886,2025-09-19,completed
5466,886,2025-12-16,completed
5467,886,2025-05-04,completed
5468,886,2025-05-12,cancelled
5469,886,2026-03-16,completed
5470,886,2025-05-08,completed
5471,886,2026-02-23,completed
5472,886,2025-10-17,completed
5473,886,2026-03-28,completed
5474,886,2025-11-12,completed
5475,886,2025-08-21,completed
5476,886,2026-01-11,completed
5477,886,2025-11-13,completed
5478,886,2025-12-14,completed
5479,886,2025-08-25,completed
5480,887,2025-06-14,completed
5481,887,2025-04-26,completed
5482,887,2025-05-16,completed
5483,887,2025-09-10,completed
5484,887,2026-03-13,completed
5485,887,2025-10-29,completed
5486,887,2025-10-17,completed
5487,887,2025-07-28,completed
5488,887,2025-04-21,completed
5489,887,2025-07-27,completed
5490,887,2026-03-13,completed
5491,888,2025-05-25,completed
5492,888,2025-11-22,completed
5493,888,2025-04-25,completed
5494,888,2025-12-09,completed
5495,888,2025-12-15,returned
5496,889,2026-02-06,completed
5497,889,2025-07-10,completed
5498,889,2025-09-10,completed
5499,890,2025-11-03,completed
5500,890,2026-03-03,completed
5501,890,2026-01-02,completed
5502,890,2025-11-24,cancelled
5503,890,2026-03-20,completed
5504,890,2026-02-15,cancelled
5505,890,2025-12-26,completed
5506,890,2025-11-03,completed
5507,890,2026-03-23,completed
5508,890,2025-12-29,completed
5509,890,2026-03-12,completed
5510,891,2026-03-03,completed
5511,891,2026-02-17,completed
5512,892,2025-12-18,completed
5513,892,2025-11-03,returned
5514,892,2025-12-24,completed
5515,892,2026-02-20,completed
5516,892,2026-03-09,completed
5517,893,2025-10-26,completed
5518,893,2025-12-29,completed
5519,893,2025-10-21,completed
5520,894,2025-12-30,completed
5521,894,2026-02-14,completed
5522,894,2026-02-21,completed
5523,895,2026-01-22,completed
5524,895,2026-03-07,completed
5525,895,2025-10-06,completed
5526,895,2026-03-26,completed
5527,895,2025-08-01,completed
5528,895,2026-01-23,completed
5529,895,2025-10-26,completed
5530,895,2025-11-24,completed
5531,895,2025-07-17,completed
5532,895,2025-07-18,cancelled
5533,895,2026-02-19,completed
5534,895,2025-11-08,completed
5535,895,2025-12-13,completed
5536,895,2025-12-01,completed
5537,895,2026-03-18,completed
5538,895,2025-07-03,completed
5539,896,2025-11-28,completed
5540,896,2025-10-05,completed
5541,896,2026-01-05,completed
5542,896,2025-11-24,completed
5543,896,2025-07-08,completed
5544,896,2025-10-15,completed
5545,896,2025-10-24,completed
5546,896,2025-07-26,completed
5547,896,2026-03-27,completed
5548,896,2025-12-26,completed
5549,896,2025-11-27,completed
5550,897,2025-12-07,completed
5551,897,2026-02-16,completed
5552,897,2025-07-10,completed
5553,898,2025-12-03,completed
5554,898,2026-01-12,completed
5555,898,2026-03-20,completed
5556,899,2026-02-16,completed
5557,899,2026-03-20,completed
5558,899,2026-02-18,completed
5559,900,2026-01-24,completed
5560,900,2026-03-23,cancelled
5561,900,2026-03-17,completed
5562,901,2025-10-06,completed
5563,901,2025-04-22,completed
5564,901,2025-12-09,completed
5565,901,2025-07-14,completed
5566,901,2025-07-25,completed
5567,901,2025-06-16,cancelled
5568,901,2025-05-11,completed
5569,901,2025-04-07,completed
5570,901,2026-01-08,completed
5571,901,2025-12-22,completed
5572,901,2025-06-30,completed
5573,901,2025-06-12,completed
5574,901,2025-06-12,completed
5575,901,2025-11-05,completed
5576,901,2025-10-30,completed
5577,901,2026-01-27,completed
5578,901,2025-10-08,completed
5579,901,2025-12-18,completed
5580,902,2025-12-05,completed
5581,902,2025-06-25,completed
5582,902,2026-02-20,completed
5583,902,2025-11-29,completed
5584,902,2025-08-05,completed
5585,903,2026-03-03,completed
5586,903,2025-10-19,completed
5587,903,2025-05-13,returned
5588,903,2025-06-17,completed
5589,903,2025-05-27,completed
5590,903,2026-01-04,completed
5591,903,2026-01-29,completed
5592,903,2026-03-14,completed
5593,903,2025-09-19,completed
5594,903,2025-09-18,cancelled
5595,903,2025-04-09,completed
5596,903,2025-12-16,returned
5597,903,2025-12-03,completed
5598,904,2026-01-20,cancelled
5599,904,2025-12-30,completed
5600,904,2026-02-26,returned
5601,905,2026-01-23,completed
5602,905,2026-02-13,completed
5603,905,2025-12-29,cancelled
5604,905,2025-12-24,completed
5605,905,2026-01-02,completed
5606,905,2026-02-24,completed
5607,905,2026-03-06,completed
5608,905,2026-03-30,completed
5609,906,2025-10-20,completed
5610,906,2025-10-17,completed
5611,906,2025-06-14,completed
5612,907,2025-11-20,completed
5613,907,2025-12-28,completed
5614,907,2025-12-12,completed
5615,908,2025-09-19,completed
5616,908,2025-12-26,completed
5617,908,2025-11-23,completed
5618,908,2025-09-17,completed
5619,908,2025-12-24,completed
5620,908,2026-02-02,completed
5621,908,2026-03-31,completed
5622,908,2026-01-30,completed
5623,909,2026-02-27,completed
5624,909,2025-11-03,completed
5625,909,2025-06-27,returned
5626,909,2025-12-17,completed
5627,909,2026-01-26,completed
5628,909,2025-12-27,returned
5629,909,2025-08-06,completed
5630,909,2025-12-14,completed
5631,909,2025-08-18,completed
5632,909,2025-10-30,completed
5633,909,2025-12-04,completed
5634,910,2025-12-18,completed
5635,910,2026-03-25,completed
5636,910,2026-02-23,completed
5637,911,2026-03-17,completed
5638,911,2025-10-07,completed
5639,911,2025-09-08,completed
5640,912,2025-12-01,completed
5641,912,2026-03-31,completed
5642,912,2025-09-30,completed
5643,912,2026-02-25,completed
5644,912,2025-10-02,completed
5645,913,2026-03-13,completed
5646,913,2026-02-24,completed
5647,913,2026-03-23,completed
5648,914,2026-01-08,completed
5649,914,2025-09-22,completed
5650,914,2025-07-11,completed
5651,914,2025-11-18,completed
5652,914,2025-09-14,completed
5653,914,2025-12-23,completed
5654,914,2025-08-13,completed
5655,914,2025-09-23,completed
5656,915,2025-12-24,completed
5657,915,2026-02-08,completed
5658,915,2025-12-07,completed
5659,916,2025-09-19,completed
5660,916,2025-07-13,completed
5661,916,2025-10-03,completed
5662,917,2025-07-24,completed
5663,917,2025-07-07,completed
5664,917,2025-04-27,completed
5665,917,2025-12-06,completed
5666,917,2025-09-05,completed
5667,918,2025-06-19,completed
5668,918,2025-07-08,completed
5669,918,2026-02-16,completed
5670,918,2025-09-16,completed
5671,918,2026-01-11,completed
5672,918,2025-12-31,completed
5673,918,2025-10-05,completed
5674,918,2026-02-06,completed
5675,918,2026-01-29,completed
5676,918,2025-12-22,returned
5677,918,2025-10-23,completed
5678,918,2025-12-11,completed
5679,918,2025-10-31,completed
5680,919,2026-03-26,completed
5681,919,2026-03-15,cancelled
5682,919,2026-02-22,completed
5683,919,2026-03-20,completed
5684,919,2026-03-25,completed
5685,920,2025-12-22,completed
5686,920,2025-11-28,completed
5687,920,2026-02-14,completed
5688,920,2025-12-15,completed
5689,920,2025-12-22,completed
5690,920,2025-12-01,completed
5691,920,2025-08-12,completed
5692,920,2025-12-30,completed
5693,920,2025-10-02,completed
5694,920,2025-08-23,completed
5695,920,2026-03-12,completed
5696,920,2026-01-27,completed
5697,920,2025-09-11,completed
5698,921,2026-03-28,completed
5699,921,2026-01-20,completed
5700,921,2025-12-27,completed
5701,922,2025-12-01,completed
5702,922,2026-03-25,completed
5703,922,2025-09-12,completed
5704,922,2026-01-31,completed
5705,922,2025-06-26,completed
5706,922,2026-03-16,completed
5707,922,2025-12-07,completed
5708,922,2025-05-02,completed
5709,923,2026-03-14,completed
5710,923,2025-12-15,completed
5711,923,2026-03-13,completed
5712,923,2025-09-20,completed
5713,923,2025-10-02,completed
5714,923,2025-09-12,completed
5715,923,2025-11-18,completed
5716,923,2026-03-03,completed
5717,923,2025-11-12,completed
5718,923,2025-12-22,completed
5719,923,2025-11-17,completed
5720,923,2025-10-13,completed
5721,923,2025-12-31,completed
5722,924,2026-03-14,completed
5723,924,2026-02-21,completed
5724,924,2026-02-26,completed
5725,925,2026-02-26,completed
5726,925,2026-02-17,completed
5727,925,2026-03-07,completed
5728,926,2026-02-09,cancelled
5729,926,2025-12-02,completed
5730,926,2026-02-06,completed
5731,926,2025-11-07,completed
5732,926,2026-03-10,completed
5733,927,2026-03-05,completed
5734,927,2026-01-08,completed
5735,928,2025-08-31,completed
5736,928,2025-08-06,completed
5737,928,2025-11-28,completed
5738,928,2025-09-04,completed
5739,928,2026-02-27,completed
5740,928,2025-09-06,completed
5741,928,2025-08-08,cancelled
5742,928,2025-10-22,completed
5743,928,2025-07-15,completed
5744,928,2025-07-29,completed
5745,928,2025-11-20,completed
5746,928,2025-11-10,completed
5747,928,2025-07-12,completed
5748,928,2026-03-02,cancelled
5749,928,2025-04-08,completed
5750,928,2026-03-06,completed
5751,928,2025-06-27,completed
5752,928,2026-03-10,completed
5753,928,2025-08-09,completed
5754,928,2025-12-09,cancelled
5755,928,2025-09-24,completed
5756,928,2025-07-09,completed
5757,928,2025-10-26,completed
5758,928,2025-10-26,completed
5759,928,2025-04-05,completed
5760,928,2026-01-03,completed
5761,928,2025-08-26,completed
5762,928,2025-11-23,completed
5763,928,2025-12-14,completed
5764,928,2025-05-01,completed
5765,928,2025-05-24,completed
5766,928,2025-10-22,completed
5767,928,2025-09-15,completed
5768,928,2025-04-10,completed
5769,928,2025-10-03,completed
5770,928,2026-03-13,completed
5771,928,2025-07-19,completed
5772,929,2025-08-12,completed
5773,929,2025-12-27,completed
5774,929,2025-09-13,completed
5775,929,2025-12-15,cancelled
5776,929,2026-02-12,completed
5777,930,2026-02-23,completed
5778,930,2026-02-10,completed
5779,931,2026-03-07,completed
5780,931,2025-10-31,completed
5781,931,2025-12-06,completed
5782,931,2025-12-24,completed
5783,931,2025-10-22,completed
5784,932,2026-03-26,completed
5785,932,2026-02-11,completed
5786,932,2026-03-20,completed
5787,932,2026-03-12,completed
5788,932,2026-03-25,completed
5789,932,2026-02-24,completed
5790,932,2026-03-28,completed
5791,932,2026-03-02,completed
5792,932,2026-02-28,completed
5793,932,2026-03-11,returned
5794,932,2026-02-10,completed
5795,932,2026-01-18,completed
5796,932,2026-01-26,completed
5797,933,2026-03-25,completed
5798,933,2026-03-23,completed
5799,933,2026-02-17,completed
5800,934,2025-08-20,completed
5801,934,2025-12-01,completed
5802,934,2025-11-09,completed
5803,934,2025-12-28,completed
5804,934,2026-02-21,completed
5805,934,2025-09-01,returned
5806,934,2025-12-06,completed
5807,934,2026-03-19,completed
5808,934,2025-11-29,completed
5809,934,2025-08-31,completed
5810,934,2025-09-22,completed
5811,934,2025-12-10,completed
5812,934,2026-03-16,completed
5813,935,2026-02-02,completed
5814,935,2026-03-16,completed
5815,935,2025-11-13,completed
5816,935,2025-08-06,completed
5817,936,2025-09-10,completed
5818,936,2026-02-23,completed
5819,936,2025-12-08,completed
5820,936,2025-12-28,completed
5821,936,2025-09-10,completed
5822,936,2025-12-07,completed
5823,936,2025-10-16,completed
5824,936,2026-01-05,completed
5825,936,2025-10-22,completed
5826,936,2025-10-20,completed
5827,936,2025-12-11,completed
5828,937,2026-02-16,completed
5829,937,2026-03-24,completed
5830,937,2026-02-13,completed
5831,937,2026-03-28,completed
5832,937,2026-02-19,completed
5833,938,2025-12-10,completed
5834,938,2025-12-17,completed
5835,938,2026-03-21,completed
5836,939,2026-01-04,completed
5837,939,2025-11-09,completed
5838,939,2025-12-29,completed
5839,940,2026-03-03,completed
5840,940,2026-03-16,completed
5841,940,2026-02-23,completed
5842,941,2025-12-01,completed
5843,941,2025-05-15,completed
5844,941,2026-03-20,completed
5845,942,2025-06-23,completed
5846,942,2025-07-07,returned
5847,942,2025-06-13,completed
5848,942,2025-04-03,completed
5849,942,2025-06-06,cancelled
5850,942,2026-01-01,completed
5851,942,2025-09-10,completed
5852,942,2025-09-25,completed
5853,942,2025-12-26,completed
5854,942,2025-12-16,completed
5855,942,2025-10-22,completed
5856,942,2025-09-04,completed
5857,942,2025-07-31,completed
5858,942,2025-04-19,completed
5859,942,2026-02-09,completed
5860,942,2025-05-06,completed
5861,942,2026-01-14,completed
5862,942,2025-04-08,completed
5863,942,2025-10-30,completed
5864,942,2025-12-12,completed
5865,942,2025-09-29,completed
5866,942,2025-10-04,completed
5867,942,2025-11-27,completed
5868,942,2026-01-07,completed
5869,942,2026-03-23,completed
5870,942,2025-11-01,completed
5871,942,2025-11-25,completed
5872,942,2025-04-27,completed
5873,942,2025-05-08,completed
5874,942,2025-07-18,cancelled
5875,942,2026-03-01,completed
5876,942,2025-11-02,returned
5877,942,2025-07-07,completed
5878,942,2026-01-11,completed
5879,942,2025-11-26,completed
5880,942,2025-05-07,completed
5881,942,2025-06-30,completed
5882,943,2026-01-14,completed
5883,943,2025-12-28,completed
5884,943,2026-02-04,completed
5885,944,2025-08-29,completed
5886,944,2025-11-12,completed
5887,944,2025-06-16,completed
5888,944,2025-05-06,completed
5889,944,2025-10-24,completed
5890,945,2025-12-04,completed
5891,945,2025-12-28,completed
5892,945,2025-11-11,completed
5893,946,2026-02-13,completed
5894,946,2025-09-12,cancelled
5895,946,2025-10-24,completed
5896,947,2025-10-24,completed
5897,947,2025-12-09,completed
5898,947,2025-11-04,completed
5899,947,2025-11-25,completed
5900,947,2025-12-01,completed
5901,948,2026-03-22,cancelled
5902,948,2026-02-27,completed
5903,948,2025-09-23,completed
5904,948,2025-10-23,completed
5905,948,2025-12-04,completed
5906,949,2026-01-31,completed
5907,949,2025-10-21,completed
5908,949,2026-01-08,completed
5909,950,2026-03-20,completed
5910,950,2026-02-26,completed
5911,950,2026-02-03,completed
5912,950,2026-03-29,completed
5913,950,2026-03-05,cancelled
5914,951,2025-12-11,completed
5915,951,2025-10-03,completed
5916,951,2025-12-05,completed
5917,952,2025-12-18,completed
5918,952,2026-02-17,completed
5919,952,2025-12-15,cancelled
5920,953,2026-03-03,completed
5921,953,2025-09-29,completed
5922,953,2025-12-15,completed
5923,953,2025-09-02,completed
5924,953,2025-06-27,completed
5925,953,2025-12-05,completed
5926,953,2025-08-01,completed
5927,953,2025-07-22,completed
5928,953,2025-11-28,returned
5929,953,2026-01-03,completed
5930,953,2025-12-23,completed
5931,953,2025-09-07,completed
5932,953,2025-08-05,cancelled
5933,953,2025-05-30,completed
5934,953,2025-11-14,completed
5935,953,2025-12-12,completed
5936,954,2025-09-12,completed
5937,954,2025-12-28,completed
5938,954,2025-08-22,completed
5939,955,2025-05-10,completed
5940,955,2025-09-08,completed
5941,955,2025-11-11,returned
5942,955,2025-12-01,completed
5943,955,2025-09-01,completed
5944,955,2025-08-11,completed
5945,955,2026-03-30,completed
5946,955,2025-12-08,completed
5947,955,2025-09-13,completed
5948,955,2026-03-17,completed
5949,955,2026-03-30,completed
5950,955,2025-11-03,completed
5951,955,2025-07-14,returned
5952,955,2026-03-10,completed
5953,955,2025-12-24,completed
5954,955,2025-04-18,completed
5955,955,2025-12-17,completed
5956,955,2025-10-09,completed
5957,956,2025-12-12,completed
5958,956,2026-02-04,completed
5959,956,2026-03-20,completed
5960,957,2026-03-08,completed
5961,957,2026-02-02,cancelled
5962,957,2025-07-21,completed
5963,957,2025-09-20,completed
5964,957,2026-03-23,completed
5965,957,2025-12-27,completed
5966,957,2025-10-22,completed
5967,957,2026-03-24,completed
5968,957,2025-04-01,completed
5969,957,2026-02-18,completed
5970,957,2025-12-18,completed
5971,957,2025-11-01,completed
5972,957,2025-05-18,completed
5973,958,2026-02-06,cancelled
5974,958,2025-10-24,completed
5975,958,2025-11-22,completed
5976,958,2025-12-08,completed
5977,958,2025-08-09,completed
5978,958,2026-02-22,completed
5979,958,2026-01-11,completed
5980,958,2025-07-03,completed
5981,958,2025-07-29,completed
5982,958,2025-05-22,completed
5983,958,2025-06-07,completed
5984,958,2026-02-12,returned
5985,958,2025-12-10,completed
5986,959,2026-02-03,completed
5987,959,2025-12-15,completed
5988,959,2025-05-19,completed
5989,959,2025-09-15,completed
5990,959,2026-03-25,completed
5991,959,2025-11-25,completed
5992,959,2025-09-10,completed
5993,959,2026-03-13,completed
5994,959,2026-02-24,completed
5995,959,2025-05-29,completed
5996,959,2025-10-31,completed
5997,959,2025-11-16,completed
5998,959,2025-05-22,completed
5999,959,2025-10-21,completed
6000,959,2025-10-21,completed
6001,959,2025-05-22,completed
6002,960,2026-01-03,completed
6003,960,2026-02-25,completed
6004,960,2025-12-11,completed
6005,961,2025-10-04,completed
6006,961,2025-11-19,completed
6007,961,2025-11-06,completed
6008,961,2025-12-18,completed
6009,961,2025-12-09,completed
6010,962,2025-09-02,completed
6011,962,2025-12-16,completed
6012,962,2025-11-19,completed
6013,962,2025-12-17,completed
6014,962,2025-10-20,completed
6015,963,2025-12-21,completed
6016,963,2025-11-09,completed
6017,963,2026-02-23,completed
6018,963,2025-11-25,completed
6019,963,2025-12-29,completed
6020,963,2026-02-26,completed
6021,963,2025-09-08,completed
6022,963,2025-08-27,completed
6023,964,2026-03-17,completed
6024,964,2026-01-15,completed
6025,964,2026-01-28,completed
6026,965,2025-12-31,completed
6027,965,2025-11-07,completed
6028,965,2026-03-16,completed
6029,966,2025-11-08,completed
6030,966,2025-12-09,completed
6031,966,2025-12-22,completed
6032,967,2026-03-19,completed
6033,967,2026-03-17,completed
6034,967,2026-02-25,completed
6035,968,2025-11-21,completed
6036,968,2025-10-15,completed
6037,968,2025-11-19,completed
6038,969,2025-06-22,completed
6039,969,2025-06-22,completed
6040,969,2025-12-19,completed
6041,969,2026-03-27,completed
6042,969,2025-07-26,completed
6043,970,2026-02-01,completed
6044,970,2026-02-18,completed
6045,970,2026-03-02,completed
6046,971,2026-03-07,completed
6047,971,2026-02-20,completed
6048,971,2025-12-27,completed
6049,972,2026-02-24,completed
6050,972,2026-02-17,completed
6051,972,2026-03-23,completed
6052,972,2026-03-18,completed
6053,972,2026-02-26,returned
6054,973,2025-06-17,completed
6055,973,2025-06-13,returned
6056,973,2025-11-19,completed
6057,974,2025-05-31,completed
6058,974,2025-04-14,completed
6059,974,2025-12-22,returned
6060,974,2025-08-30,completed
6061,974,2025-08-05,completed
6062,974,2025-05-09,completed
6063,974,2025-11-19,completed
6064,974,2025-10-29,completed
6065,975,2025-09-14,completed
6066,975,2025-09-04,completed
6067,975,2025-11-02,returned
6068,975,2025-06-27,completed
6069,975,2026-03-09,completed
6070,976,2025-04-07,completed
6071,976,2025-07-05,completed
6072,976,2025-11-30,completed
6073,976,2025-05-08,completed
6074,976,2025-12-11,completed
6075,976,2025-10-05,completed
6076,976,2026-03-19,completed
6077,976,2025-04-09,completed
6078,977,2025-12-14,completed
6079,977,2025-10-21,completed
6080,977,2025-12-27,completed
6081,977,2026-03-21,completed
6082,977,2025-11-13,completed
6083,977,2025-12-01,completed
6084,977,2025-12-10,completed
6085,977,2026-03-23,completed
6086,977,2026-03-10,completed
6087,977,2026-01-21,completed
6088,977,2025-11-01,completed
6089,977,2026-03-01,completed
6090,977,2025-12-06,completed
6091,978,2026-02-26,completed
6092,978,2026-02-25,completed
6093,978,2026-03-27,completed
6094,979,2025-12-10,returned
6095,979,2025-10-29,completed
6096,979,2025-10-26,cancelled
6097,979,2025-04-12,completed
6098,979,2025-09-07,completed
6099,979,2025-08-28,returned
6100,979,2025-09-23,completed
6101,979,2026-02-08,cancelled
6102,980,2026-01-16,completed
6103,980,2026-02-15,completed
6104,980,2025-04-11,completed
6105,981,2026-01-02,completed
6106,981,2025-10-13,completed
6107,981,2025-11-21,completed
6108,981,2025-12-28,cancelled
6109,981,2026-02-03,completed
6110,982,2026-01-25,completed
6111,982,2026-02-20,completed
6112,982,2026-02-16,completed
6113,982,2026-01-18,cancelled
6114,982,2026-01-16,completed
6115,983,2025-10-10,completed
6116,983,2025-12-19,completed
6117,983,2025-11-17,completed
6118,984,2026-03-11,cancelled
6119,984,2026-03-12,completed
6120,984,2026-03-03,completed
6121,984,2026-03-02,completed
6122,984,2026-03-26,completed
6123,985,2025-05-18,completed
6124,985,2025-10-26,completed
6125,985,2025-05-31,completed
6126,985,2025-12-02,completed
6127,985,2025-07-04,returned
6128,986,2026-01-23,completed
6129,986,2026-01-21,completed
6130,986,2026-02-06,cancelled
6131,986,2026-01-18,cancelled
6132,986,2026-03-13,completed
6133,986,2025-12-16,completed
6134,986,2025-12-30,completed
6135,986,2026-02-15,completed
6136,986,2025-12-10,completed
6137,986,2025-12-25,completed
6138,986,2025-12-02,completed
6139,987,2025-12-05,cancelled
6140,987,2025-12-16,completed
6141,987,2025-12-12,completed
6142,987,2025-09-30,completed
6143,987,2025-11-21,completed
6144,987,2025-09-28,completed
6145,987,2026-03-09,completed
6146,987,2026-01-24,completed
6147,987,2025-09-25,completed
6148,987,2026-01-05,completed
6149,987,2025-12-27,completed
6150,988,2025-08-27,completed
6151,988,2025-12-27,completed
6152,988,2026-01-09,completed
6153,988,2026-01-08,completed
6154,988,2025-07-28,completed
6155,989,2026-03-30,completed
6156,989,2026-03-13,completed
6157,990,2025-11-18,completed
6158,990,2026-02-13,completed
6159,990,2025-10-29,completed
6160,990,2025-12-10,completed
6161,990,2025-12-31,completed
6162,991,2025-06-19,completed
6163,991,2026-01-03,completed
6164,991,2026-01-23,completed
6165,992,2025-11-02,completed
6166,992,2025-09-20,completed
6167,992,2025-11-22,completed
6168,993,2025-12-16,completed
6169,993,2025-10-15,completed
6170,993,2026-03-24,completed
6171,994,2026-01-04,completed
6172,994,2025-07-27,completed
6173,994,2025-06-25,completed
6174,995,2026-02-06,completed
6175,995,2026-02-27,completed
6176,995,2026-02-06,completed
6177,995,2026-01-08,cancelled
6178,995,2026-03-23,completed
6179,996,2026-02-14,completed
6180,996,2025-11-15,completed
6181,996,2026-03-03,completed
6182,996,2025-09-24,completed
6183,996,2025-10-11,completed
6184,996,2025-12-20,returned
6185,996,2025-12-23,completed
6186,996,2025-10-15,completed
6187,997,2025-08-19,cancelled
6188,997,2026-02-13,completed
6189,997,2026-01-04,completed
6190,997,2026-03-27,completed
6191,997,2025-05-10,completed
6192,998,2025-12-31,completed
6193,998,2026-01-07,completed
6194,998,2026-03-08,completed
6195,998,2026-03-14,completed
6196,998,2026-02-19,completed
6197,998,2026-02-03,completed
6198,998,2025-11-22,cancelled
6199,998,2025-12-29,completed
6200,999,2025-07-07,completed
6201,999,2025-09-27,completed
6202,999,2025-08-31,completed
6203,999,2025-09-25,completed
6204,999,2025-12-19,completed
6205,999,2025-06-09,completed
6206,999,2025-08-13,completed
6207,999,2025-06-28,completed
6208,999,2025-07-01,completed
6209,999,2025-10-03,completed
6210,999,2025-05-21,completed
6211,999,2025-10-26,completed
6212,999,2025-11-13,completed
6213,999,2025-11-28,completed
6214,999,2025-06-20,completed
6215,999,2025-06-05,completed
6216,1000,2025-09-02,completed
6217,1000,2025-08-08,completed
6218,1000,2025-12-11,completed
6219,1000,2025-10-05,completed
6220,1000,2025-09-14,completed
6221,1001,2025-10-08,completed
6222,1001,2025-05-31,completed
6223,1001,2026-01-14,completed
6224,1001,2025-05-11,completed
6225,1001,2025-04-18,completed
6226,1001,2025-08-31,completed
6227,1001,2025-12-19,returned
6228,1001,2026-01-04,completed
6229,1002,2025-10-09,completed
6230,1002,2025-08-19,completed
6231,1002,2025-04-23,returned
6232,1002,2025-11-15,completed
6233,1002,2025-11-06,completed
6234,1002,2025-08-16,completed
6235,1002,2025-05-27,completed
6236,1002,2025-04-16,completed
6237,1002,2025-11-03,completed
6238,1002,2025-06-14,completed
6239,1002,2025-09-14,completed
6240,1003,2026-03-12,completed
6241,1003,2026-02-02,completed
6242,1003,2025-12-07,completed
6243,1004,2025-12-19,completed
6244,1005,2025-11-09,completed
6245,1005,2026-01-05,completed
6246,1005,2025-12-05,completed
6247,1006,2025-11-25,completed
6248,1006,2025-12-07,completed
6249,1006,2025-10-26,completed
6250,1006,2025-11-05,completed
6251,1006,2026-03-30,completed
6252,1006,2026-03-27,completed
6253,1006,2025-11-12,cancelled
6254,1006,2026-02-08,completed
6255,1007,2025-09-22,completed
6256,1007,2025-06-04,completed
6257,1007,2025-09-23,completed
6258,1007,2025-12-12,completed
6259,1007,2026-03-10,returned
6260,1008,2026-03-02,completed
6261,1008,2025-11-29,completed
6262,1008,2025-12-14,completed
6263,1008,2026-01-17,completed
6264,1008,2025-12-09,completed
6265,1009,2025-09-16,cancelled
6266,1009,2025-10-25,returned
6267,1009,2025-11-01,completed
6268,1009,2025-08-02,completed
6269,1009,2025-10-16,completed
6270,1009,2026-01-06,completed
6271,1009,2025-12-24,completed
6272,1009,2026-02-03,completed
6273,1009,2025-12-29,completed
6274,1009,2025-06-02,completed
6275,1009,2025-06-18,completed
6276,1010,2026-01-31,completed
6277,1010,2026-02-22,completed
6278,1010,2026-03-14,completed
6279,1011,2025-12-30,completed
6280,1011,2026-02-20,completed
6281,1011,2025-12-19,completed
6282,1012,2025-10-25,completed
6283,1012,2025-12-20,completed
6284,1012,2025-12-05,completed
6285,1012,2025-10-13,completed
6286,1012,2025-09-18,completed
6287,1012,2026-02-13,completed
6288,1012,2026-01-27,completed
6289,1012,2026-01-22,completed
6290,1012,2025-11-19,completed
6291,1012,2026-01-11,completed
6292,1012,2025-12-12,completed
6293,1013,2026-01-11,completed
6294,1013,2025-12-23,completed
6295,1013,2025-11-11,completed
6296,1014,2025-07-24,completed
6297,1014,2025-06-21,completed
6298,1014,2025-06-12,completed
6299,1015,2026-03-16,completed
6300,1015,2026-02-19,completed
6301,1015,2026-03-30,completed
6302,1016,2025-12-16,completed
6303,1016,2026-03-25,cancelled
6304,1016,2026-02-12,completed
6305,1016,2025-11-30,completed
6306,1016,2025-11-05,completed
6307,1016,2025-10-12,completed
6308,1016,2025-12-05,completed
6309,1016,2025-10-27,completed
6310,1017,2025-04-02,completed
6311,1017,2025-06-28,completed
6312,1017,2026-03-01,completed
6313,1017,2026-02-08,completed
6314,1017,2025-10-29,completed
6315,1017,2025-09-29,completed
6316,1017,2025-05-15,cancelled
6317,1017,2025-08-03,completed
6318,1017,2026-03-05,completed
6319,1017,2026-01-31,completed
6320,1017,2026-03-07,completed
6321,1018,2025-10-13,completed
6322,1018,2025-04-01,completed
6323,1018,2026-02-17,completed
6324,1018,2025-12-14,completed
6325,1018,2025-10-31,completed
6326,1018,2026-01-27,completed
6327,1018,2025-10-01,completed
6328,1018,2026-03-20,completed
6329,1018,2025-11-01,completed
6330,1018,2025-08-14,completed
6331,1018,2025-10-30,completed
6332,1018,2025-12-28,completed
6333,1018,2025-08-07,completed
6334,1019,2025-12-28,completed
6335,1019,2026-01-13,completed
6336,1019,2025-10-23,completed
6337,1019,2026-03-17,completed
6338,1019,2025-11-01,completed
6339,1020,2025-09-25,completed
6340,1020,2026-03-23,completed
6341,1020,2025-11-28,completed
6342,1020,2026-02-12,completed
6343,1020,2025-09-22,completed
6344,1021,2025-08-10,completed
6345,1021,2025-09-20,cancelled
6346,1021,2025-12-25,completed
6347,1022,2025-10-31,completed
6348,1022,2026-01-21,completed
6349,1022,2025-09-12,completed
6350,1022,2026-01-30,completed
6351,1022,2025-11-23,completed
6352,1022,2026-01-07,completed
6353,1022,2025-12-15,completed
6354,1022,2025-10-06,completed
6355,1023,2025-09-15,completed
6356,1023,2025-07-06,returned
6357,1023,2025-11-10,cancelled
6358,1023,2025-09-08,completed
6359,1023,2025-07-13,completed
