customer_id,signup_date,segment
1020,2025-06-24,Consumer
1021,2025-06-10,Business
1022,2025-06-13,Business
1023,2025-06-26,Enterprise
1024,2025-03-08,Business
1025,2025-09-21,Consumer
1026,2025-06-13,Consumer
1027,2025-03-04,Consumer
1028,2025-05-07,Consumer
1029,2025-01-26,Consumer
1030,2025-07-16,Business
1031,2025-08-03,Consumer
1032,2025-03-23,Business
1033,2025-10-23,Business
1034,2025-04-08,Business
1035,2025-09-13,Enterprise
1036,2025-08-28,Consumer
1037,2025-06-07,Consumer
1038,2025-02-16,Enterprise
1039,2025-09-16,Consumer
1040,2025-05-04,Consumer
1041,2025-06-30,Consumer
1042,2025-05-25,Consumer
1043,2025-12-01,Consumer
1044,2025-05-27,Consumer
1045,2025-02-25,Consumer
1046,2025-05-16,Business
1047,2026-01-27,Consumer
1048,2025-01-24,Consumer
1049,2025-10-19,Consumer
1050,2025-07-05,Consumer
1051,2025-02-07,Consumer
1052,2025-08-19,Business
1053,2025-05-24,Business
1054,2025-11-16,Consumer
1055,2025-03-02,Consumer
1056,2025-02-19,Consumer
1057,2026-02-11,Enterprise
1058,2025-10-13,Enterprise
1059,2026-01-22,Consumer
1060,2025-11-05,Consumer
1061,2025-09-14,Consumer
1062,2025-01-20,Consumer
1063,2025-06-20,Business
1064,2025-09-23,Consumer
1065,2025-11-07,Business
1066,2025-03-13,Consumer
1067,2025-11-10,Consumer
1068,2025-07-21,Enterprise
1069,2026-01-14,Business
1070,2025-10-31,Consumer
1071,2025-09-18,Consumer
1072,2025-12-29,Consumer
1073,2025-09-01,Business
1074,2025-07-08,Consumer
1075,2025-02-26,Enterprise
1076,2025-10-26,Consumer
1077,2026-01-07,Business
1078,2025-11-19,Consumer
1079,2025-08-31,Consumer
1080,2025-12-02,Business
1081,2026-02-02,Consumer
1082,2025-04-27,Business
1083,2025-10-26,Consumer
1084,2025-09-26,Consumer
1085,2025-11-14,Business
1086,2025-07-14,Consumer
1087,2025-12-15,Consumer
1088,2025-10-21,Enterprise
1089,2025-02-26,Consumer
1090,2025-08-14,Consumer
1091,2025-03-19,Consumer
1092,2025-04-15,Consumer
1093,2026-02-01,Consumer
1094,2025-08-30,Business
1095,2026-01-12,Business
1096,2025-12-28,Consumer
1097,2025-04-17,Consumer
1098,2025-12-06,Consumer
1099,2025-07-12,Consumer
1100,2025-03-30,Consumer
1101,2025-09-30,Consumer
1102,2025-07-01,Consumer
1103,2026-01-05,Consumer
1104,2026-02-16,Consumer
1105,2025-11-09,Consumer
1106,2025-05-07,Consumer
1107,2025-06-02,Consumer
1108,2025-06-02,Business
1109,2025-12-27,Consumer
1110,2025-12-27,Consumer
1111,2025-09-03,Consumer
1112,2026-02-12,Business
1113,2025-05-28,Consumer
1114,2025-12-13,Consumer
1115,2025-07-22,Business
1116,2026-01-31,Business
1117,2025-05-29,Consumer
1118,2026-01-01,Consumer
1119,2025-08-15,Consumer
1120,2026-01-18,Consumer
1121,2025-04-14,Business
1122,2025-05-19,Enterprise
1123,2025-12-23,Consumer
1124,2025-02-25,Consumer
1125,2025-10-28,Consumer
1126,2025-01-26,Consumer
1127,2025-09-29,Consumer
1128,2025-04-30,Consumer
1129,2025-07-31,Consumer
1130,2025-08-30,Consumer
1131,2026-01-30,Consumer
1132,2025-10-09,Enterprise
1133,2025-03-22,Consumer
1134,2025-09-01,Consumer
1135,2025-04-13,Business
1136,2025-05-28,Consumer
1137,2025-11-27,Consumer
1138,2026-01-29,Consumer
1139,2025-10-21,Consumer
1140,2026-01-14,Business
1141,2025-01-20,Business
1142,2025-03-31,Consumer
1143,2025-04-01,Enterprise
1144,2025-01-19,Enterprise
1145,2025-07-23,Business
1146,2025-04-06,Enterprise
1147,2025-05-29,Business
1148,2025-01-05,Consumer
1149,2025-11-05,Consumer
1150,2025-06-21,Consumer
1151,2025-11-25,Consumer
1152,2025-09-10,Business
1153,2025-03-10,Business
1154,2025-08-28,Consumer
1155,2026-02-19,Consumer
1156,2025-03-25,Business
1157,2025-11-28,Consumer
1158,2025-04-06,Consumer
1159,2025-06-22,Business
1160,2025-10-18,Consumer
1161,2025-04-09,Consumer
1162,2025-11-24,Business
1163,2026-02-28,Consumer
1164,2025-06-17,Consumer
1165,2025-12-09,Consumer
1166,2025-03-13,Consumer
1167,2025-05-08,Consumer
1168,2025-07-16,Consumer
1169,2026-01-21,Consumer
1170,2025-06-18,Consumer
1171,2026-01-06,Consumer
1172,2025-05-14,Consumer
1173,2025-12-21,Consumer
1174,2025-12-08,Consumer
1175,2025-06-07,Consumer
1176,2025-12-18,Consumer
1177,2025-12-27,Business
1178,2025-12-20,Consumer
1179,2025-06-01,Consumer
1180,2025-04-24,Consumer
1181,2025-03-10,Consumer
1182,2025-08-21,Business
1183,2025-11-07,Consumer
1184,2025-12-26,Consumer
1185,2025-08-30,Business
1186,2026-02-15,Consumer
1187,2025-04-22,Business
1188,2025-12-15,Business
1189,2026-02-08,Consumer
1190,2025-08-17,Consumer
1191,2025-07-05,Consumer
1192,2025-10-16,Consumer
1193,2025-10-08,Business
1194,2025-04-14,Consumer
1195,2025-03-18,Consumer
1196,2025-09-24,Consumer
1197,2025-12-15,Consumer
1198,2025-10-26,Consumer
1199,2025-09-19,Consumer
1200,2025-01-29,Consumer
1201,2025-09-20,Consumer
1202,2025-10-16,Consumer
1203,2025-08-25,Consumer
1204,2025-06-07,Business
1205,2025-07-22,Consumer
1206,2025-01-02,Business
1207,2025-10-24,Consumer
1208,2025-08-05,Consumer
1209,2025-02-02,Consumer
1210,2025-01-31,Enterprise
1211,2025-02-05,Enterprise
1212,2025-08-30,Consumer
1213,2025-07-29,Consumer
1214,2025-03-11,Business
1215,2026-01-09,Consumer
1216,2025-08-04,Consumer
1217,2025-07-15,Consumer
1218,2025-07-13,Consumer
1219,2025-12-16,Enterprise
1220,2025-10-04,Consumer
1221,2025-06-28,Consumer
1222,2025-10-03,Consumer
1223,2025-03-07,Business
1224,2025-04-25,Business
1225,2026-01-23,Consumer
1226,2025-06-02,Consumer
1227,2026-01-04,Consumer
1228,2025-09-30,Consumer
1229,2025-04-28,Consumer
1230,2025-06-27,Consumer
1231,2025-04-07,Enterprise
1232,2026-01-07,Business
1233,2025-01-17,Business
1234,2025-08-03,Consumer
1235,2025-01-09,Consumer
1236,2025-02-04,Consumer
1237,2025-01-18,Consumer
1238,2025-12-11,Business
1239,2025-01-25,Consumer
1240,2025-01-23,Consumer
1241,2025-04-30,Consumer
1242,2026-01-22,Business
1243,2025-01-29,Consumer
1244,2025-05-29,Consumer
1245,2026-01-10,Consumer
1246,2025-10-23,Consumer
1247,2025-12-11,Business
1248,2025-05-02,Consumer
1249,2025-03-15,Enterprise
1250,2025-09-24,Consumer
1251,2025-06-03,Consumer
1252,2025-10-13,Enterprise
1253,2026-01-12,Business
1254,2025-11-17,Consumer
1255,2025-10-12,Consumer
1256,2025-06-26,Enterprise
1257,2025-12-10,Consumer
1258,2025-09-26,Consumer
1259,2025-08-02,Consumer
1260,2025-06-03,Consumer
1261,2026-01-22,Consumer
1262,2025-05-04,Business
1263,2025-06-03,Business
1264,2025-03-15,Business
1265,2025-01-30,Consumer
1266,2025-08-02,Consumer
1267,2025-03-10,Consumer
1268,2025-05-11,Consumer
1269,2025-11-28,Consumer
1270,2025-08-19,Business
1271,2025-02-17,Consumer
1272,2025-04-08,Consumer
1273,2025-07-13,Consumer
1274,2025-11-05,Consumer
1275,2025-02-07,Consumer
1276,2026-01-25,Consumer
1277,2025-12-10,Consumer
1278,2025-09-03,Consumer
1279,2025-06-20,Consumer
1280,2025-01-08,Consumer
1281,2025-04-08,Enterprise
1282,2025-03-02,Business
1283,2026-01-22,Consumer
1284,2025-05-05,Consumer
1285,2025-12-27,Consumer
1286,2025-05-03,Consumer
1287,2026-02-02,Consumer
1288,2025-08-27,Consumer
1289,2025-07-03,Consumer
1290,2025-07-04,Consumer
1291,2025-09-12,Consumer
1292,2026-02-16,Enterprise
1293,2025-08-29,Business
1294,2025-06-13,Business
1295,2025-07-09,Consumer
1296,2025-01-24,Consumer
1297,2025-04-24,Business
1298,2025-01-09,Consumer
1299,2025-10-27,Consumer
1300,2025-08-02,Consumer
1301,2025-04-11,Consumer
1302,2025-07-14,Consumer
1303,2025-05-06,Consumer
1304,2025-12-02,Enterprise
1305,2025-06-22,Consumer
1306,2026-02-25,Consumer
1307,2026-01-06,Consumer
1308,2025-09-09,Consumer
1309,2026-01-11,Business
1310,2025-03-28,Consumer
1311,2025-10-07,Consumer
1312,2025-10-05,Enterprise
1313,2025-01-31,Consumer
1314,2025-02-08,Enterprise
1315,2025-12-09,Consumer
1316,2025-01-04,Consumer
1317,2025-11-19,Consumer
1318,2025-12-29,Consumer
1319,2025-04-22,Consumer
1320,2025-07-11,Consumer
1321,2025-11-23,Consumer
1322,2025-11-12,Business
1323,2025-12-04,Consumer
1324,2025-01-04,Consumer
1325,2025-07-30,Consumer
1326,2025-09-29,Business
1327,2025-10-02,Enterprise
1328,2025-01-09,Consumer
1329,2025-12-24,Consumer
1330,2026-02-17,Enterprise
1331,2025-04-02,Consumer
1332,2025-02-19,Consumer
1333,2025-05-04,Consumer
1334,2025-09-27,Consumer
1335,2025-07-01,Consumer
1336,2025-07-23,Consumer
1337,2025-07-27,Consumer
1338,2025-05-05,Enterprise
1339,2025-04-26,Consumer
1340,2026-02-28,Business
1341,2025-12-01,Enterprise
1342,2025-11-29,Business
1343,2025-02-17,Consumer
1344,2025-07-13,Consumer
1345,2025-01-29,Consumer
1346,2025-12-26,Consumer
1347,2025-09-13,Business
1348,2025-11-27,Business
1349,2025-10-17,Enterprise
1350,2025-02-18,Business
1351,2025-01-22,Consumer
1352,2025-12-21,Business
1353,2025-09-01,Consumer
1354,2025-02-08,Consumer
1355,2025-05-24,Business
1356,2025-10-16,Consumer
1357,2025-04-02,Enterprise
1358,2025-06-11,Consumer
1359,2025-04-17,Consumer
1360,2026-01-21,Business
1361,2026-02-25,Consumer
1362,2025-02-09,Consumer
1363,2025-10-16,Consumer
1364,2025-07-19,Consumer
1365,2025-10-04,Consumer
1366,2026-01-22,Business
1367,2026-02-09,Enterprise
1368,2026-01-06,Consumer
1369,2026-01-17,Enterprise
1370,2025-01-28,Consumer
1371,2025-04-29,Business
1372,2025-06-24,Consumer
1373,2025-11-11,Enterprise
1374,2025-07-23,Enterprise
1375,2025-06-17,Consumer
1376,2025-05-20,Business
1377,2025-08-19,Consumer
1378,2025-07-02,Consumer
1379,2025-07-12,Consumer
1380,2025-12-15,Consumer
1381,2025-07-14,Consumer
1382,2025-11-13,Consumer
1383,2025-05-07,Business
1384,2025-02-12,Consumer
1385,2025-07-14,Business
1386,2025-11-21,Consumer
1387,2025-07-19,Consumer
1388,2025-02-24,Consumer
1389,2025-06-07,Consumer
1390,2026-01-25,Consumer
1391,2025-03-09,Consumer
1392,2025-08-09,Consumer
1393,2025-10-12,Consumer
1394,2025-02-22,Consumer
1395,2025-07-01,Consumer
1396,2025-11-02,Consumer
1397,2025-06-16,Business
1398,2025-01-07,Consumer
1399,2025-07-18,Business
1400,2026-01-07,Business
1401,2025-05-05,Consumer
1402,2025-03-28,Consumer
1403,2025-03-28,Consumer
1404,2025-06-04,Consumer
1405,2025-03-16,Consumer
1406,2025-08-11,Consumer
1407,2025-06-03,Consumer
1408,2025-02-09,Consumer
1409,2025-05-07,Business
1410,2025-09-11,Consumer
1411,2025-04-11,Consumer
1412,2025-03-11,Consumer
1413,2025-07-22,Consumer
1414,2025-11-14,Consumer
1415,2025-06-18,Consumer
1416,2025-08-09,Business
1417,2025-11-30,Enterprise
1418,2025-03-11,Consumer
1419,2025-11-05,Enterprise
1420,2025-04-13,Consumer
1421,2025-04-01,Enterprise
1422,2025-06-13,Consumer
1423,2025-12-22,Consumer
1424,2025-10-22,Business
1425,2025-06-16,Consumer
1426,2026-02-23,Business
1427,2025-07-06,Consumer
1428,2025-10-16,Consumer
1429,2025-10-07,Consumer
1430,2026-01-29,Consumer
1431,2026-01-08,Consumer
1432,2025-12-29,Consumer
1433,2026-02-13,Consumer
1434,2025-12-21,Consumer
1435,2026-02-12,Business
1436,2025-12-11,Consumer
1437,2025-11-21,Consumer
1438,2025-05-10,Consumer
1439,2026-01-02,Consumer
1440,2025-07-13,Consumer
1441,2025-11-03,Consumer
1442,2025-07-25,Consumer
1443,2025-12-21,Consumer
1444,2025-01-19,Business
1445,2025-07-04,Business
1446,2026-02-20,Consumer
1447,2025-11-23,Business
1448,2025-02-25,Business
1449,2025-12-03,Consumer
1450,2025-03-27,Consumer
1451,2025-01-23,Consumer
1452,2025-11-27,Consumer
1453,2025-07-24,Enterprise
1454,2025-06-19,Enterprise
1455,2025-08-09,Consumer
1456,2025-02-20,Consumer
1457,2025-09-19,Business
1458,2025-10-13,Consumer
1459,2025-10-22,Consumer
1460,2025-07-11,Consumer
1461,2026-01-31,Consumer
1462,2025-12-20,Consumer
1463,2025-06-26,Enterprise
1464,2025-09-05,Consumer
1465,2025-08-01,Enterprise
1466,2025-02-13,Consumer
1467,2026-01-09,Consumer
1468,2025-06-09,Consumer
1469,2026-02-06,Consumer
1470,2025-09-05,Consumer
1471,2025-02-19,Consumer
1472,2025-12-23,Consumer
1473,2025-02-04,Consumer
1474,2026-02-19,Business
1475,2025-01-12,Business
1476,2025-11-28,Consumer
1477,2026-02-14,Consumer
1478,2026-01-15,Consumer
1479,2025-03-31,Consumer
1480,2025-06-19,Consumer
1481,2025-08-25,Consumer
1482,2025-07-27,Consumer
1483,2025-04-06,Consumer
1484,2025-08-10,Consumer
1485,2026-01-13,Consumer
1486,2025-04-12,Consumer
1487,2025-08-08,Consumer
1488,2025-12-27,Consumer
1489,2025-05-23,Business
1490,2026-02-19,Business
1491,2025-10-23,Consumer
1492,2025-10-02,Consumer
1493,2025-06-16,Consumer
1494,2025-02-28,Consumer
1495,2025-09-08,Consumer
1496,2025-11-24,Consumer
1497,2025-07-18,Consumer
1498,2025-10-28,Consumer
1499,2025-06-30,Business
1500,2025-11-13,Consumer
1501,2025-12-11,Business
1502,2025-06-02,Business
1503,2025-10-30,Consumer
1504,2025-03-10,Consumer
1505,2025-05-03,Consumer
1506,2025-04-04,Consumer
1507,2025-03-14,Consumer
1508,2025-08-03,Consumer
1509,2025-10-22,Consumer
1510,2025-04-06,Consumer
1511,2025-10-03,Consumer
1512,2025-11-27,Enterprise
1513,2025-03-30,Consumer
1514,2025-09-08,Consumer
1515,2025-04-06,Consumer
1516,2025-08-19,Consumer
1517,2025-07-03,Enterprise
1518,2025-09-06,Consumer
1519,2026-02-22,Consumer
1520,2025-10-15,Consumer
1521,2025-09-11,Consumer
1522,2025-09-09,Consumer
1523,2025-08-16,Consumer
1524,2025-02-12,Consumer
1525,2026-02-12,Business
1526,2025-05-30,Consumer
1527,2025-04-26,Consumer
1528,2025-03-28,Business
1529,2025-10-17,Business
1530,2026-01-28,Consumer
1531,2025-09-19,Consumer
1532,2025-02-28,Consumer
1533,2025-10-06,Business
1534,2025-07-07,Consumer
1535,2026-01-23,Consumer
1536,2026-01-04,Consumer
1537,2025-04-22,Enterprise
1538,2025-02-22,Business
1539,2025-12-01,Business
1540,2025-06-02,Business
1541,2025-01-17,Consumer
1542,2025-06-28,Business
1543,2025-02-14,Consumer
1544,2025-03-02,Business
1545,2025-05-02,Consumer
1546,2026-01-13,Consumer
1547,2025-06-29,Business
1548,2025-11-09,Consumer
1549,2025-03-26,Consumer
1550,2026-02-06,Consumer
1551,2025-04-16,Business
1552,2025-10-19,Consumer
1553,2025-05-24,Consumer
1554,2025-03-28,Consumer
1555,2025-12-27,Consumer
1556,2025-10-21,Consumer
1557,2025-09-21,Enterprise
1558,2025-12-14,Business
1559,2025-03-11,Enterprise
1560,2026-02-07,Consumer
1561,2025-01-31,Enterprise
1562,2025-12-02,Consumer
1563,2025-03-09,Consumer
1564,2025-12-31,Consumer
1565,2025-05-07,Business
1566,2025-12-13,Consumer
1567,2025-03-14,Consumer
1568,2025-05-18,Consumer
1569,2025-07-12,Consumer
1570,2025-11-21,Business
1571,2026-01-29,Consumer
1572,2025-09-21,Business
1573,2025-12-22,Enterprise
1574,2025-07-08,Consumer
1575,2025-09-07,Consumer
1576,2025-01-02,Business
1577,2026-01-11,Consumer
1578,2025-08-23,Consumer
1579,2025-12-24,Consumer
1580,2025-02-02,Business
1581,2025-07-23,Consumer
1582,2025-08-08,Business
1583,2025-09-11,Consumer
1584,2025-05-26,Consumer
1585,2025-10-23,Consumer
1586,2025-09-06,Business
1587,2025-12-16,Business
1588,2025-01-24,Consumer
1589,2026-02-06,Business
1590,2025-01-09,Consumer
1591,2025-03-22,Consumer
1592,2025-01-01,Enterprise
1593,2025-08-08,Consumer
1594,2025-12-19,Business
1595,2025-11-29,Consumer
1596,2025-05-21,Consumer
1597,2025-07-04,Consumer
1598,2025-07-10,Consumer
1599,2025-11-29,Consumer
1600,2025-07-22,Consumer
1601,2026-01-07,Consumer
1602,2025-04-30,Consumer
1603,2025-02-16,Business
1604,2025-01-01,Consumer
1605,2025-02-09,Consumer
1606,2025-04-26,Consumer
1607,2025-08-16,Consumer
1608,2025-12-23,Consumer
1609,2025-03-03,Enterprise
1610,2025-08-05,Consumer
1611,2025-09-02,Consumer
1612,2025-07-16,Consumer
1613,2026-02-17,Consumer
1614,2025-06-10,Consumer
1615,2025-06-03,Consumer
1616,2026-02-01,Business
1617,2025-03-10,Consumer
1618,2025-12-13,Consumer
1619,2025-09-29,Consumer
1620,2025-11-09,Consumer
1621,2025-08-14,Consumer
1622,2025-04-20,Consumer
1623,2025-03-19,Business
1624,2025-11-12,Consumer
1625,2025-04-22,Consumer
1626,2025-02-21,Consumer
1627,2025-03-05,Consumer
1628,2025-07-16,Consumer
1629,2025-08-08,Consumer
1630,2025-03-13,Consumer
1631,2025-11-27,Consumer
1632,2025-10-11,Consumer
1633,2026-01-05,Consumer
1634,2026-02-03,Enterprise
1635,2025-01-14,Business
1636,2025-12-04,Business
1637,2025-04-16,Consumer
1638,2025-09-18,Consumer
1639,2025-07-20,Consumer
1640,2025-01-28,Business
1641,2026-02-11,Enterprise
1642,2025-09-11,Consumer
1643,2025-05-04,Consumer
1644,2025-11-01,Consumer
1645,2025-01-07,Enterprise
1646,2025-06-12,Consumer
1647,2025-10-19,Consumer
1648,2025-10-07,Consumer
1649,2026-01-26,Consumer
1650,2026-01-30,Consumer
1651,2025-10-28,Consumer
1652,2025-05-15,Consumer
1653,2025-01-31,Enterprise
1654,2025-07-23,Consumer
1655,2025-11-18,Business
1656,2026-01-28,Consumer
1657,2025-12-26,Consumer
1658,2025-11-24,Consumer
1659,2025-11-12,Consumer
1660,2025-02-12,Consumer
1661,2025-09-19,Enterprise
1662,2026-02-18,Consumer
1663,2025-06-17,Consumer
1664,2025-11-21,Business
1665,2025-11-29,Consumer
1666,2025-02-03,Consumer
1667,2025-08-12,Business
1668,2025-05-03,Consumer
1669,2025-02-14,Enterprise
1670,2025-03-01,Consumer
1671,2025-11-08,Consumer
1672,2025-12-08,Business
1673,2026-01-15,Consumer
1674,2025-01-07,Business
1675,2025-12-26,Consumer
1676,2025-09-12,Enterprise
1677,2025-09-25,Consumer
1678,2026-02-26,Business
1679,2025-03-27,Consumer
1680,2026-01-19,Business
1681,2025-05-18,Business
1682,2025-03-02,Business
1683,2025-01-16,Consumer
1684,2025-08-08,Consumer
1685,2025-02-02,Consumer
1686,2025-10-23,Consumer
1687,2025-09-12,Consumer
1688,2025-07-04,Consumer
1689,2025-10-18,Consumer
1690,2025-03-22,Consumer
1691,2025-02-22,Business
1692,2025-12-12,Business
1693,2025-04-27,Business
1694,2025-01-02,Consumer
1695,2025-01-07,Consumer
1696,2025-08-30,Consumer
1697,2025-03-18,Consumer
1698,2025-01-19,Consumer
1699,2026-01-01,Business
1700,2025-08-03,Consumer
1701,2025-05-08,Consumer
1702,2026-01-04,Consumer
1703,2026-02-27,Consumer
1704,2025-07-10,Consumer
1705,2025-12-11,Business
1706,2025-04-02,Consumer
1707,2025-09-22,Enterprise
1708,2025-07-25,Consumer
1709,2025-08-27,Business
1710,2026-02-01,Business
1711,2025-06-17,Consumer
1712,2025-08-22,Consumer
1713,2025-04-13,Consumer
1714,2026-02-06,Consumer
1715,2025-11-15,Consumer
1716,2025-07-08,Consumer
1717,2025-09-10,Enterprise
1718,2026-02-02,Consumer
1719,2025-10-07,Business
1720,2025-05-06,Consumer
1721,2025-07-29,Consumer
1722,2025-10-05,Consumer
1723,2025-12-22,Business
1724,2025-06-21,Consumer
1725,2025-12-03,Consumer
1726,2026-01-13,Business
1727,2025-02-23,Consumer
1728,2025-05-02,Consumer
1729,2025-01-31,Enterprise
1730,2025-03-14,Business
1731,2025-02-17,Consumer
1732,2025-04-29,Business
1733,2025-09-24,Consumer
1734,2025-07-10,Consumer
1735,2026-01-18,Consumer
1736,2025-02-18,Consumer
1737,2025-11-23,Business
1738,2025-02-08,Consumer
1739,2025-02-01,Consumer
1740,2025-03-08,Consumer
1741,2025-05-14,Business
1742,2026-02-15,Consumer
1743,2026-01-12,Consumer
1744,2025-08-20,Consumer
1745,2025-02-08,Enterprise
1746,2025-03-11,Business
1747,2025-10-27,Consumer
1748,2025-02-24,Consumer
1749,2025-08-27,Consumer
1750,2025-03-03,Consumer
1751,2026-01-30,Consumer
1752,2025-06-07,Consumer
1753,2025-03-03,Consumer
1754,2026-02-18,Consumer
1755,2026-02-28,Business
1756,2025-11-05,Consumer
1757,2025-06-17,Consumer
1758,2025-12-31,Consumer
1759,2025-07-02,Consumer
1760,2025-01-26,Consumer
1761,2025-05-14,Business
1762,2025-03-31,Consumer
1763,2025-07-27,Business
1764,2025-10-12,Business
1765,2025-05-08,Consumer
1766,2025-02-22,Business
1767,2025-03-13,Consumer
1768,2025-02-01,Business
1769,2025-04-24,Consumer
1770,2026-02-26,Consumer
1771,2025-12-18,Consumer
1772,2025-11-27,Consumer
1773,2025-10-28,Consumer
1774,2026-02-21,Consumer
1775,2025-02-03,Consumer
1776,2025-11-27,Consumer
1777,2025-03-07,Consumer
1778,2026-02-19,Consumer
1779,2025-01-22,Enterprise
1780,2025-01-26,Consumer
1781,2025-10-21,Consumer
1782,2026-01-06,Consumer
1783,2025-01-16,Consumer
1784,2025-08-07,Consumer
1785,2025-04-20,Business
1786,2025-05-21,Consumer
1787,2025-03-18,Consumer
1788,2025-11-14,Consumer
1789,2025-11-28,Consumer
1790,2025-07-30,Business
1791,2025-09-03,Consumer
1792,2025-05-24,Consumer
1793,2025-08-03,Consumer
1794,2026-02-13,Consumer
1795,2025-11-19,Enterprise
1796,2025-10-06,Business
1797,2025-07-15,Business
1798,2025-07-03,Consumer
1799,2026-02-05,Consumer
1800,2025-10-17,Consumer
1801,2025-07-18,Consumer
1802,2025-01-14,Consumer
1803,2025-04-23,Consumer
1804,2026-02-20,Business
1805,2025-01-30,Business
1806,2025-08-30,Consumer
1807,2026-01-28,Consumer
1808,2025-04-30,Enterprise
1809,2025-02-21,Consumer
1810,2025-05-04,Consumer
1811,2026-02-22,Business
1812,2026-01-13,Consumer
1813,2025-04-23,Consumer
1814,2026-02-13,Consumer
1815,2025-03-30,Consumer
1816,2025-10-31,Consumer
1817,2026-01-13,Consumer
1818,2025-10-30,Consumer
1819,2025-12-25,Consumer
1820,2025-10-18,Consumer
1821,2025-10-16,Enterprise
1822,2026-02-19,Business
1823,2025-09-10,Consumer
1824,2025-03-31,Consumer
1825,2025-02-16,Consumer
1826,2025-11-05,Consumer
1827,2025-09-27,Consumer
1828,2025-06-19,Business
1829,2025-04-14,Business
1830,2025-06-24,Business
1831,2026-02-15,Business
1832,2025-06-15,Consumer
1833,2025-03-17,Consumer
1834,2025-03-14,Business
1835,2025-09-27,Business
1836,2025-02-07,Consumer
1837,2025-12-06,Consumer
1838,2025-02-21,Consumer
1839,2025-06-15,Consumer
1840,2025-03-22,Business
1841,2025-08-12,Business
1842,2025-09-07,Consumer
1843,2025-03-31,Business
1844,2025-10-15,Consumer
1845,2025-11-11,Business
1846,2025-04-25,Consumer
1847,2026-02-22,Consumer
1848,2025-06-07,Business
1849,2025-05-31,Consumer
1850,2026-01-09,Consumer
1851,2025-12-26,Enterprise
1852,2025-07-20,Business
1853,2026-01-30,Enterprise
1854,2025-01-17,Consumer
1855,2025-06-12,Enterprise
1856,2025-11-10,Consumer
1857,2025-10-17,Consumer
1858,2025-09-12,Consumer
1859,2026-01-17,Consumer
1860,2025-06-27,Enterprise
1861,2025-03-27,Consumer
1862,2025-02-15,Business
1863,2025-12-10,Consumer
1864,2025-06-21,Consumer
1865,2025-05-16,Consumer
1866,2025-12-21,Consumer
1867,2025-05-12,Business
1868,2026-01-04,Consumer
1869,2025-07-17,Consumer
1870,2025-08-03,Enterprise
1871,2025-07-31,Consumer
1872,2025-07-13,Consumer
1873,2025-07-12,Consumer
1874,2025-09-03,Business
1875,2025-10-23,Consumer
1876,2025-12-18,Consumer
1877,2025-08-20,Consumer
1878,2025-01-18,Consumer
1879,2025-06-13,Consumer
1880,2025-02-23,Consumer
1881,2025-03-29,Business
1882,2025-03-24,Business
1883,2025-10-08,Enterprise
1884,2025-02-17,Consumer
1885,2025-11-11,Business
1886,2025-12-27,Consumer
1887,2025-12-01,Consumer
1888,2025-08-11,Consumer
1889,2025-02-21,Consumer
1890,2025-04-08,Consumer
1891,2025-10-11,Business
1892,2026-01-09,Consumer
1893,2025-12-05,Consumer
1894,2025-05-02,Consumer
1895,2025-07-21,Consumer
1896,2025-09-09,Consumer
1897,2025-07-04,Consumer
1898,2025-02-14,Consumer
1899,2025-12-05,Consumer
1900,2025-09-03,Consumer
1901,2025-01-14,Consumer
1902,2025-11-23,Consumer
1903,2025-02-11,Consumer
1904,2025-03-01,Consumer
1905,2025-07-23,Consumer
1906,2025-12-05,Consumer
1907,2025-11-25,Consumer
1908,2025-04-05,Consumer
1909,2025-07-15,Consumer
1910,2025-08-17,Consumer
1911,2025-08-14,Consumer
1912,2025-04-26,Business
1913,2025-10-16,Consumer
1914,2026-01-21,Consumer
1915,2025-02-19,Consumer
1916,2025-06-26,Business
1917,2025-07-31,Enterprise
1918,2025-10-29,Consumer
1919,2025-02-01,Business
1920,2026-02-24,Consumer
1921,2025-10-02,Consumer
1922,2025-09-01,Consumer
1923,2025-05-01,Consumer
1924,2025-02-10,Consumer
1925,2026-01-01,Consumer
1926,2025-10-20,Business
1927,2026-02-14,Consumer
1928,2025-11-14,Consumer
1929,2026-01-23,Consumer
1930,2025-03-27,Enterprise
1931,2026-02-18,Consumer
1932,2025-01-22,Consumer
1933,2025-12-16,Consumer
1934,2026-02-26,Consumer
1935,2025-11-01,Consumer
1936,2026-01-08,Business
1937,2025-02-04,Consumer
1938,2025-10-12,Consumer
1939,2025-06-16,Business
1940,2025-09-24,Consumer
1941,2025-01-07,Business
1942,2025-11-16,Consumer
1943,2026-02-05,Consumer
1944,2025-08-01,Consumer
1945,2025-10-18,Consumer
1946,2026-01-24,Enterprise
1947,2025-02-21,Enterprise
1948,2025-10-16,Business
1949,2026-02-07,Consumer
1950,2025-10-02,Business
1951,2025-07-30,Consumer
1952,2025-12-02,Consumer
1953,2025-11-08,Consumer
1954,2025-03-30,Consumer
1955,2025-03-15,Consumer
1956,2025-12-15,Consumer
1957,2025-01-20,Consumer
1958,2025-06-19,Consumer
1959,2025-01-26,Business
1960,2025-05-18,Business
1961,2025-01-11,Consumer
1962,2026-02-11,Consumer
1963,2025-05-24,Business
1964,2025-12-23,Consumer
1965,2025-04-27,Consumer
1966,2026-01-16,Consumer
1967,2026-02-27,Consumer
1968,2026-01-09,Consumer
1969,2025-11-27,Consumer
1970,2025-08-15,Consumer
1971,2026-02-26,Consumer
1972,2025-09-06,Business
