order_item_id,order_id,product_id,quantity,unit_price
11868,5317,271,1,25.05
11869,5317,230,3,29.19
11870,5317,281,1,53.6
11871,5318,239,2,190.45
11872,5318,125,1,30.63
11873,5319,31,3,249.94
11874,5319,146,1,22.21
11875,5319,258,1,27.11
11876,5319,82,1,34.9
11877,5320,119,1,76.53
11878,5320,104,2,82.31
11879,5321,110,1,18.08
11880,5321,108,3,85.38
11881,5321,11,2,112.49
11882,5321,15,1,364.67
11883,5322,24,1,480.9
11884,5322,44,1,137.78
11885,5323,94,1,100.2
11886,5324,103,1,23.01
11887,5324,213,1,92.38
11888,5324,175,1,13.1
11889,5325,298,1,46.31
11890,5326,287,2,19.74
11891,5327,252,2,5.32
11892,5327,55,1,94.95
11893,5327,152,1,8.32
11894,5328,129,1,84.44
11895,5328,20,1,263.84
11896,5329,21,2,235.91
11897,5329,255,3,10.89
11898,5329,222,1,185.91
11899,5329,119,2,90.04
11900,5329,153,3,14.62
11901,5330,227,2,157.56
11902,5330,192,1,11.95
11903,5331,90,1,107.96
11904,5332,236,1,186.97
11905,5332,7,1,255.61
11906,5333,6,1,95.08
11907,5333,179,2,12.55
11908,5333,10,1,449.59
11909,5333,168,1,8.99
11910,5334,116,1,48.56
11911,5335,115,1,67.67
11912,5335,209,3,133.25
11913,5336,89,2,82.82
11914,5337,68,1,119.12
11915,5337,85,1,129.63
11916,5337,37,1,469.17
11917,5338,91,2,51.92
11918,5338,11,1,112.49
11919,5339,193,2,12.53
11920,5340,136,1,13.25
11921,5341,269,1,26.26
11922,5341,8,1,309.6
11923,5341,133,1,45.28
11924,5342,215,1,96.21
11925,5342,53,1,30.04
11926,5342,8,1,364.24
11927,5342,49,1,277.09
11928,5343,255,1,10.89
11929,5343,299,1,47.92
11930,5344,43,3,182.24
11931,5344,90,1,107.96
11932,5345,62,1,114.48
11933,5346,8,1,364.24
11934,5346,288,2,6.74
11935,5346,223,2,57.32
11936,5346,220,1,111.31
11937,5347,204,1,136.65
11938,5347,82,1,34.9
11939,5348,183,1,12.74
11940,5348,226,1,71.55
11941,5349,204,2,136.65
11942,5349,140,2,110.12
11943,5350,3,1,75.76
11944,5351,280,2,5.32
11945,5351,58,3,92.33
11946,5352,17,2,215.79
11947,5352,100,1,35.61
11948,5352,279,1,46.09
11949,5353,107,2,118.13
11950,5353,240,1,140.25
11951,5353,130,1,21.68
11952,5353,94,2,100.2
11953,5353,20,1,263.84
11954,5354,61,1,66.33
11955,5354,13,3,441.05
11956,5355,7,1,255.61
11957,5355,16,1,416.77
11958,5355,40,1,435.7
11959,5356,232,1,32.32
11960,5357,31,1,249.94
11961,5357,127,1,95.79
11962,5358,189,1,12.43
11963,5358,65,3,40.63
11964,5359,23,1,493.78
11965,5359,49,1,277.09
11966,5360,196,1,13.75
11967,5360,277,1,29.16
11968,5361,126,1,92.48
11969,5361,7,2,255.61
11970,5362,293,1,11.53
11971,5363,14,1,175.76
11972,5363,97,1,145.48
11973,5363,223,1,57.32
11974,5364,111,1,50.4
11975,5364,205,2,41.39
11976,5365,189,3,12.43
11977,5365,237,3,164.54
11978,5366,234,1,30.65
11979,5367,122,1,54.84
11980,5367,141,1,36.29
11981,5367,228,1,171.37
11982,5368,247,1,38.07
11983,5368,25,1,415.68
11984,5368,81,2,106.8
11985,5369,35,1,86.62
11986,5369,35,2,86.62
11987,5370,290,1,57.16
11988,5370,68,1,119.12
11989,5370,63,1,56.96
11990,5371,170,2,9.51
11991,5371,256,1,24.23
11992,5372,104,3,96.83
11993,5372,78,1,125.18
11994,5373,116,1,41.28
11995,5373,21,1,200.52
11996,5374,126,2,78.61
11997,5375,289,1,41.64
11998,5375,44,1,137.78
11999,5375,206,1,120.0
12000,5376,278,1,12.69
12001,5376,150,1,87.9
12002,5377,231,1,59.41
12003,5377,261,1,15.86
12004,5377,133,1,53.27
12005,5377,45,2,114.42
12006,5378,2,1,187.25
12007,5378,297,3,10.21
12008,5379,76,1,130.07
12009,5379,242,1,40.24
12010,5380,31,2,249.94
12011,5380,271,1,25.05
12012,5381,142,2,75.38
12013,5381,71,1,32.05
12014,5381,5,1,198.61
12015,5382,226,2,71.55
12016,5382,45,2,114.42
12017,5382,40,1,435.7
12018,5383,103,1,23.01
12019,5383,7,3,255.61
12020,5383,120,1,38.46
12021,5383,232,1,32.32
12022,5384,54,1,60.93
12023,5385,32,2,323.04
12024,5385,131,2,62.08
12025,5385,6,1,95.08
12026,5386,55,2,94.95
12027,5387,82,1,34.9
12028,5388,54,1,60.93
12029,5389,249,1,50.18
12030,5389,191,2,13.0
12031,5389,59,1,32.2
12032,5389,18,2,328.26
12033,5389,233,1,121.43
12034,5390,298,1,46.31
12035,5390,27,1,212.09
12036,5391,266,3,5.38
12037,5391,62,1,114.48
12038,5392,262,1,34.1
12039,5392,35,3,86.62
12040,5392,134,1,80.29
12041,5393,284,1,17.57
12042,5394,101,1,51.12
12043,5394,175,1,13.1
12044,5395,266,1,5.38
12045,5396,34,1,325.67
12046,5396,2,1,220.3
12047,5397,112,1,63.18
12048,5397,276,1,41.1
12049,5398,218,3,68.06
12050,5399,41,2,388.74
12051,5400,209,1,133.25
12052,5401,3,1,75.76
12053,5401,42,1,380.42
12054,5401,228,1,171.37
12055,5401,60,1,57.31
12056,5402,235,1,57.7
12057,5403,66,1,67.4
12058,5403,117,1,58.85
12059,5404,292,1,59.06
12060,5404,79,1,55.07
12061,5405,108,1,85.38
12062,5405,57,1,142.17
12063,5405,199,1,10.65
12064,5405,220,1,111.31
12065,5405,99,1,124.38
12066,5406,36,1,242.56
12067,5407,22,1,134.57
12068,5407,128,1,119.05
12069,5408,288,1,6.74
12070,5408,84,2,115.85
12071,5408,79,1,55.07
12072,5409,140,2,110.12
12073,5409,130,2,21.68
12074,5410,175,3,13.1
12075,5410,32,1,323.04
12076,5410,31,1,249.94
12077,5410,34,1,325.67
12078,5411,8,1,364.24
12079,5411,292,1,59.06
12080,5411,256,1,24.23
12081,5411,134,1,80.29
12082,5412,192,1,11.95
12083,5412,6,1,95.08
12084,5413,278,1,12.69
12085,5413,57,2,142.17
12086,5414,79,3,55.07
12087,5414,253,1,30.32
12088,5414,125,1,30.63
12089,5415,144,1,63.79
12090,5415,175,1,13.1
12091,5415,240,1,140.25
12092,5415,227,2,157.56
12093,5416,264,1,27.59
12094,5416,137,1,24.6
12095,5417,55,1,94.95
12096,5417,211,1,158.84
12097,5418,218,1,68.06
12098,5418,227,2,157.56
12099,5419,16,1,416.77
12100,5419,54,1,60.93
12101,5419,130,2,21.68
12102,5420,75,1,16.24
12103,5420,239,1,190.45
12104,5421,85,2,129.63
12105,5421,71,1,32.05
12106,5422,40,1,435.7
12107,5423,243,1,91.03
12108,5424,191,1,11.05
12109,5424,14,1,149.4
12110,5425,116,1,48.56
12111,5425,291,2,57.78
12112,5425,30,1,196.49
12113,5426,73,1,94.75
12114,5426,175,1,13.1
12115,5427,215,1,96.21
12116,5427,126,3,92.48
12117,5428,57,2,142.17
12118,5428,150,2,87.9
12119,5429,58,2,92.33
12120,5429,212,1,140.47
12121,5430,157,1,8.98
12122,5430,22,1,134.57
12123,5430,50,1,107.54
12124,5430,189,2,12.43
12125,5431,32,1,323.04
12126,5431,237,2,164.54
12127,5432,32,1,323.04
12128,5433,105,1,104.71
12129,5434,127,2,95.79
12130,5434,101,1,51.12
12131,5435,61,1,66.33
12132,5436,95,1,44.12
12133,5436,260,1,28.69
12134,5437,269,1,30.89
12135,5437,79,1,55.07
12136,5437,255,1,10.89
12137,5438,54,2,60.93
12138,5438,65,1,40.63
12139,5438,56,2,40.4
12140,5438,23,1,493.78
12141,5439,258,1,27.11
12142,5440,9,1,376.35
12143,5440,148,2,53.47
12144,5441,56,1,40.4
12145,5441,242,2,40.24
12146,5441,60,1,57.31
12147,5442,161,1,14.98
12148,5443,126,3,92.48
12149,5443,131,3,62.08
12150,5443,32,1,323.04
12151,5444,45,1,114.42
12152,5445,185,3,9.0
12153,5445,286,1,28.16
12154,5445,169,1,13.99
12155,5445,127,3,95.79
12156,5446,214,1,99.69
12157,5447,193,1,12.53
12158,5447,102,1,104.46
12159,5447,71,1,32.05
12160,5448,284,1,20.67
12161,5448,85,2,129.63
12162,5448,238,2,16.98
12163,5449,93,3,92.49
12164,5449,164,2,12.82
12165,5450,63,1,56.96
12166,5451,112,2,63.18
12167,5452,257,2,44.73
12168,5452,51,3,49.98
12169,5452,255,1,10.89
12170,5453,295,1,32.26
12171,5454,136,1,13.25
12172,5455,106,1,52.67
12173,5455,160,1,14.38
12174,5455,258,1,27.11
12175,5456,84,1,115.85
12176,5457,256,1,24.23
12177,5457,289,1,41.64
12178,5457,298,2,46.31
12179,5458,167,1,7.02
12180,5459,217,1,101.7
12181,5459,198,1,13.51
12182,5460,176,1,10.95
12183,5460,281,2,53.6
12184,5461,79,1,55.07
12185,5462,111,1,50.4
12186,5462,279,2,46.09
12187,5463,17,2,215.79
12188,5463,69,1,122.66
12189,5464,173,2,12.14
12190,5464,151,1,9.74
12191,5464,98,3,22.94
12192,5465,105,1,104.71
12193,5465,132,2,100.37
12194,5465,65,1,40.63
12195,5465,9,1,376.35
12196,5466,67,1,72.2
12197,5466,5,2,198.61
12198,5467,1,1,349.29
12199,5467,159,3,10.19
12200,5467,120,1,38.46
12201,5467,70,1,141.08
12202,5468,253,1,30.32
12203,5468,186,1,9.43
12204,5468,250,1,168.81
12205,5469,77,2,57.65
12206,5469,30,1,196.49
12207,5469,160,1,14.38
12208,5470,118,1,28.05
12209,5471,71,2,32.05
12210,5472,240,1,119.21
12211,5472,35,1,73.63
12212,5472,238,1,14.43
12213,5473,22,1,134.57
12214,5474,165,3,12.64
12215,5474,217,2,101.7
12216,5475,158,2,11.43
12217,5476,245,1,140.2
12218,5476,138,2,25.18
12219,5477,121,1,24.83
12220,5477,263,2,54.42
12221,5477,109,2,30.17
12222,5478,244,1,141.75
12223,5478,80,1,44.55
12224,5479,2,1,220.3
12225,5479,220,1,111.31
12226,5480,131,1,62.08
12227,5480,168,1,8.99
12228,5480,4,1,210.21
12229,5480,44,1,137.78
12230,5480,284,1,20.67
12231,5481,225,2,31.08
12232,5481,147,2,76.03
12233,5481,60,1,57.31
12234,5481,224,1,132.59
12235,5482,229,1,132.42
12236,5482,10,1,449.59
12237,5483,123,1,44.69
12238,5484,114,1,24.67
12239,5484,290,1,57.16
12240,5484,159,1,10.19
12241,5485,153,2,12.43
12242,5485,34,1,276.82
12243,5485,95,2,37.5
12244,5486,46,3,241.42
12245,5486,98,1,19.5
12246,5487,26,1,57.48
12247,5487,88,2,58.22
12248,5487,10,1,449.59
12249,5488,232,1,32.32
12250,5488,263,3,54.42
12251,5489,118,1,28.05
12252,5489,34,1,325.67
12253,5489,224,2,132.59
12254,5489,128,2,119.05
12255,5490,4,1,210.21
12256,5490,117,3,58.85
12257,5491,6,1,95.08
12258,5491,216,1,80.49
12259,5492,51,1,49.98
12260,5493,74,1,29.39
12261,5494,101,2,51.12
12262,5495,51,1,49.98
12263,5495,219,2,191.23
12264,5496,116,1,48.56
12265,5496,54,1,60.93
12266,5496,256,1,24.23
12267,5497,246,1,113.5
12268,5498,261,1,15.86
12269,5499,217,1,101.7
12270,5499,245,2,140.2
12271,5499,59,1,32.2
12272,5500,26,1,57.48
12273,5500,117,1,58.85
12274,5500,262,1,34.1
12275,5500,290,1,57.16
12276,5501,87,1,19.64
12277,5501,247,1,38.07
12278,5502,113,1,114.07
12279,5503,30,1,196.49
12280,5503,284,2,20.67
12281,5504,172,1,11.86
12282,5504,174,2,9.94
12283,5505,204,2,136.65
12284,5506,92,1,129.44
12285,5506,151,2,9.74
12286,5507,151,1,9.74
12287,5507,217,2,101.7
12288,5507,258,3,27.11
12289,5508,144,1,63.79
12290,5508,90,1,107.96
12291,5508,189,2,12.43
12292,5509,240,1,140.25
12293,5509,133,1,53.27
12294,5510,154,1,14.33
12295,5510,76,1,130.07
12296,5511,60,2,57.31
12297,5512,260,1,28.69
12298,5512,11,1,112.49
12299,5512,247,3,38.07
12300,5512,42,1,380.42
12301,5513,16,1,416.77
12302,5513,186,1,9.43
12303,5514,54,1,60.93
12304,5515,198,1,13.51
12305,5516,93,1,92.49
12306,5516,113,2,114.07
12307,5516,140,1,110.12
12308,5516,52,1,54.28
12309,5517,35,3,73.63
12310,5517,126,2,78.61
12311,5517,134,1,68.25
12312,5517,88,1,49.49
12313,5518,25,1,415.68
12314,5519,208,1,157.17
12315,5519,201,1,53.49
12316,5520,210,1,83.48
12317,5520,59,2,32.2
12318,5521,1,2,349.29
12319,5522,52,2,54.28
12320,5522,137,1,24.6
12321,5522,56,1,40.4
12322,5523,159,1,10.19
12323,5524,113,1,114.07
12324,5525,12,2,272.73
12325,5526,233,2,121.43
12326,5526,64,2,94.66
12327,5526,122,2,54.84
12328,5526,38,1,468.88
12329,5527,171,1,8.94
12330,5528,52,2,54.28
12331,5528,75,1,16.24
12332,5529,236,2,158.92
12333,5530,116,1,48.56
12334,5530,195,1,9.15
12335,5530,21,3,235.91
12336,5530,192,1,11.95
12337,5531,91,2,51.92
12338,5532,276,1,41.1
12339,5532,119,2,90.04
12340,5532,97,1,145.48
12341,5533,12,1,320.86
12342,5533,126,1,92.48
12343,5534,281,2,53.6
12344,5534,175,1,13.1
12345,5534,48,3,435.56
12346,5534,71,1,32.05
12347,5534,104,2,96.83
12348,5535,65,2,40.63
12349,5535,297,1,12.01
12350,5536,73,1,94.75
12351,5536,72,1,104.61
12352,5536,18,1,328.26
12353,5537,271,1,25.05
12354,5537,65,1,40.63
12355,5538,118,2,28.05
12356,5538,1,3,349.29
12357,5539,197,1,10.21
12358,5539,35,1,86.62
12359,5540,292,2,50.2
12360,5540,41,2,388.74
12361,5540,172,1,10.08
12362,5541,68,1,119.12
12363,5541,86,1,126.75
12364,5542,235,2,67.88
12365,5542,82,1,34.9
12366,5542,3,1,75.76
12367,5543,120,1,38.46
12368,5543,130,2,21.68
12369,5543,108,1,85.38
12370,5543,38,2,468.88
12371,5543,129,1,84.44
12372,5544,170,2,8.08
12373,5544,44,1,117.11
12374,5544,225,1,26.42
12375,5545,12,1,272.73
12376,5545,165,3,10.74
12377,5545,111,2,42.84
12378,5546,193,2,12.53
12379,5546,180,1,9.14
12380,5547,23,3,493.78
12381,5547,50,2,107.54
12382,5548,5,3,198.61
12383,5549,193,1,12.53
12384,5550,73,1,94.75
12385,5550,6,1,95.08
12386,5551,62,1,114.48
12387,5552,110,2,18.08
12388,5552,49,2,277.09
12389,5553,215,1,96.21
12390,5553,48,1,435.56
12391,5554,233,2,121.43
12392,5555,148,1,53.47
12393,5556,234,1,30.65
12394,5556,90,1,107.96
12395,5557,154,1,14.33
12396,5557,56,1,40.4
12397,5557,117,2,58.85
12398,5557,34,1,325.67
12399,5558,95,3,44.12
12400,5558,57,1,142.17
12401,5559,64,1,94.66
12402,5560,201,1,62.93
12403,5560,181,1,11.19
12404,5560,279,1,46.09
12405,5561,42,2,380.42
12406,5561,113,1,114.07
12407,5562,6,3,80.82
12408,5562,116,1,41.28
12409,5562,19,1,294.52
12410,5563,285,3,12.35
12411,5563,273,2,34.5
12412,5563,120,1,38.46
12413,5564,278,1,12.69
12414,5565,105,2,104.71
12415,5565,143,3,118.63
12416,5565,2,1,220.3
12417,5566,143,3,118.63
12418,5566,249,1,50.18
12419,5567,71,1,32.05
12420,5567,13,2,441.05
12421,5567,84,1,115.85
12422,5568,5,1,198.61
12423,5568,227,1,157.56
12424,5569,70,1,141.08
12425,5569,53,1,30.04
12426,5569,205,1,41.39
12427,5570,28,1,70.59
12428,5570,80,1,44.55
12429,5570,135,1,60.07
12430,5571,96,2,54.35
12431,5571,51,1,49.98
12432,5572,83,2,53.26
12433,5572,264,1,27.59
12434,5573,108,1,85.38
12435,5573,59,2,32.2
12436,5573,56,1,40.4
12437,5574,86,2,126.75
12438,5574,102,1,104.46
12439,5575,151,3,9.74
12440,5575,25,1,415.68
12441,5575,294,1,31.9
12442,5575,157,1,8.98
12443,5575,47,1,307.35
12444,5576,64,1,80.46
12445,5576,101,1,43.45
12446,5577,130,1,21.68
12447,5578,94,1,85.17
12448,5579,3,1,75.76
12449,5579,76,1,130.07
12450,5580,199,2,10.65
12451,5580,112,1,63.18
12452,5580,138,3,25.18
12453,5581,18,1,328.26
12454,5581,113,1,114.07
12455,5581,46,2,284.02
12456,5581,38,1,468.88
12457,5582,209,1,133.25
12458,5582,266,1,5.38
12459,5583,119,1,90.04
12460,5584,116,1,48.56
12461,5584,264,3,27.59
12462,5585,169,2,13.99
12463,5585,175,1,13.1
12464,5586,19,1,294.52
12465,5586,228,1,145.66
12466,5587,104,3,96.83
12467,5587,239,1,190.45
12468,5587,76,1,130.07
12469,5588,56,1,40.4
12470,5588,30,1,196.49
12471,5589,20,1,263.84
12472,5589,206,1,120.0
12473,5589,15,2,364.67
12474,5590,187,1,12.41
12475,5590,7,1,255.61
12476,5591,124,2,76.38
12477,5591,150,3,87.9
12478,5592,162,1,12.24
12479,5592,160,1,14.38
12480,5593,178,2,9.82
12481,5593,265,3,55.22
12482,5593,267,1,47.32
12483,5594,106,2,52.67
12484,5594,42,1,380.42
12485,5595,53,2,30.04
12486,5596,185,2,9.0
12487,5597,30,1,196.49
12488,5597,20,3,263.84
12489,5597,103,1,23.01
12490,5597,63,1,56.96
12491,5598,43,3,182.24
12492,5599,36,2,242.56
12493,5599,248,1,17.57
12494,5600,26,1,57.48
12495,5600,79,1,55.07
12496,5601,5,1,198.61
12497,5601,252,2,5.32
12498,5602,226,1,71.55
12499,5602,258,2,27.11
12500,5603,12,1,320.86
12501,5603,9,3,376.35
12502,5604,293,1,11.53
12503,5604,156,1,11.74
12504,5605,16,1,416.77
12505,5605,164,2,12.82
12506,5606,6,1,95.08
12507,5606,283,1,11.09
12508,5607,287,2,23.22
12509,5607,275,2,59.42
12510,5608,79,1,55.07
12511,5608,254,1,21.41
12512,5608,75,1,16.24
12513,5609,212,1,119.4
12514,5609,5,1,168.82
12515,5610,19,2,294.52
12516,5611,11,1,112.49
12517,5611,147,1,76.03
12518,5611,111,1,50.4
12519,5611,70,2,141.08
12520,5612,266,1,5.38
12521,5612,21,1,235.91
12522,5613,45,1,114.42
12523,5614,30,1,196.49
12524,5615,202,2,142.03
12525,5616,98,1,22.94
12526,5616,148,1,53.47
12527,5617,214,1,99.69
12528,5618,133,1,53.27
12529,5618,64,1,94.66
12530,5618,78,1,125.18
12531,5618,219,1,191.23
12532,5619,57,1,142.17
12533,5619,77,1,57.65
12534,5619,149,1,120.0
12535,5619,107,2,118.13
12536,5620,69,1,122.66
12537,5621,188,3,9.89
12538,5622,249,3,50.18
12539,5622,50,1,107.54
12540,5622,130,1,21.68
12541,5623,133,1,53.27
12542,5624,170,1,9.51
12543,5625,214,1,99.69
12544,5625,52,1,54.28
12545,5625,87,1,19.64
12546,5626,240,1,140.25
12547,5626,23,1,493.78
12548,5626,260,1,28.69
12549,5627,57,1,142.17
12550,5627,101,2,51.12
12551,5627,122,3,54.84
12552,5628,165,1,12.64
12553,5628,246,1,113.5
12554,5629,286,1,28.16
12555,5629,138,1,25.18
12556,5630,231,1,59.41
12557,5631,190,1,12.52
12558,5632,287,1,19.74
12559,5632,29,1,351.39
12560,5633,102,2,104.46
12561,5633,9,3,376.35
12562,5634,222,1,185.91
12563,5634,196,3,13.75
12564,5635,20,1,263.84
12565,5635,123,1,44.69
12566,5636,41,2,457.34
12567,5636,59,1,32.2
12568,5636,214,3,99.69
12569,5637,256,2,24.23
12570,5637,30,1,196.49
12571,5637,142,2,75.38
12572,5637,77,2,57.65
12573,5638,28,1,60.0
12574,5638,45,1,97.26
12575,5638,148,1,45.45
12576,5638,292,1,50.2
12577,5639,91,1,51.92
12578,5639,89,1,82.82
12579,5640,240,1,140.25
12580,5640,235,1,67.88
12581,5641,9,1,376.35
12582,5641,146,1,22.21
12583,5641,35,1,86.62
12584,5641,27,1,212.09
12585,5642,266,1,5.38
12586,5642,21,1,235.91
12587,5642,286,1,28.16
12588,5643,141,1,36.29
12589,5644,225,1,26.42
12590,5644,77,2,49.0
12591,5645,243,1,107.09
12592,5646,29,1,413.4
12593,5646,174,1,9.94
12594,5647,136,3,13.25
12595,5647,201,1,62.93
12596,5648,39,1,494.09
12597,5648,127,2,95.79
12598,5649,150,2,87.9
12599,5649,300,1,26.99
12600,5650,47,1,307.35
12601,5650,280,1,5.32
12602,5650,233,3,121.43
12603,5650,84,1,115.85
12604,5651,126,2,92.48
12605,5651,195,1,9.15
12606,5652,181,1,11.19
12607,5652,126,1,92.48
12608,5652,112,2,63.18
12609,5652,259,1,5.49
12610,5653,55,1,94.95
12611,5653,289,1,41.64
12612,5654,189,3,12.43
12613,5654,57,1,142.17
12614,5654,266,1,5.38
12615,5654,174,3,9.94
12616,5654,71,1,32.05
12617,5655,64,2,94.66
12618,5655,186,1,9.43
12619,5655,139,1,81.27
12620,5656,278,1,12.69
12621,5657,281,1,53.6
12622,5657,279,1,46.09
12623,5658,190,1,12.52
12624,5658,75,1,16.24
12625,5658,242,3,40.24
12626,5658,287,1,23.22
12627,5659,53,3,30.04
12628,5659,55,1,94.95
12629,5659,54,1,60.93
12630,5660,150,1,87.9
12631,5661,68,1,101.25
12632,5661,47,1,261.25
12633,5661,131,1,52.77
12634,5662,186,1,9.43
12635,5663,31,1,249.94
12636,5663,102,1,104.46
12637,5663,154,2,14.33
12638,5664,291,1,57.78
12639,5664,200,1,14.75
12640,5665,177,1,11.85
12641,5666,282,2,44.01
12642,5667,3,2,75.76
12643,5668,101,1,51.12
12644,5668,8,1,364.24
12645,5668,175,2,13.1
12646,5669,188,1,9.89
12647,5669,66,1,67.4
12648,5669,91,2,51.92
12649,5670,91,1,51.92
12650,5670,246,1,113.5
12651,5671,210,1,83.48
12652,5671,15,1,364.67
12653,5672,217,3,101.7
12654,5673,58,3,78.48
12655,5674,203,1,146.95
12656,5675,91,1,51.92
12657,5675,260,1,28.69
12658,5676,184,2,14.58
12659,5676,168,1,8.99
12660,5677,121,1,21.11
12661,5677,294,2,27.11
12662,5677,100,1,30.27
12663,5678,52,2,54.28
12664,5678,172,2,11.86
12665,5678,19,1,346.49
12666,5678,282,3,44.01
12667,5679,41,1,388.74
12668,5679,195,1,7.78
12669,5680,172,1,11.86
12670,5680,2,1,220.3
12671,5681,237,1,164.54
12672,5681,45,1,114.42
12673,5681,224,1,132.59
12674,5682,90,2,107.96
12675,5682,121,1,24.83
12676,5682,68,1,119.12
12677,5683,110,1,18.08
12678,5683,108,1,85.38
12679,5684,295,2,32.26
12680,5684,1,1,349.29
12681,5685,22,1,134.57
12682,5685,133,1,53.27
12683,5685,141,1,36.29
12684,5685,88,3,58.22
12685,5685,262,2,34.1
12686,5686,174,1,9.94
12687,5686,192,1,11.95
12688,5687,35,2,86.62
12689,5688,129,1,84.44
12690,5689,270,2,25.59
12691,5689,260,1,28.69
12692,5690,134,3,80.29
12693,5690,53,1,30.04
12694,5691,15,1,364.67
12695,5691,111,1,50.4
12696,5691,164,3,12.82
12697,5692,82,1,34.9
12698,5693,148,2,45.45
12699,5693,92,2,110.02
12700,5694,232,1,32.32
12701,5694,215,2,96.21
12702,5695,95,1,44.12
12703,5695,58,1,92.33
12704,5696,248,1,17.57
12705,5696,292,1,59.06
12706,5696,201,2,62.93
12707,5696,93,1,92.49
12708,5696,171,3,8.94
12709,5697,40,1,435.7
12710,5697,232,2,32.32
12711,5698,99,3,124.38
12712,5698,203,2,146.95
12713,5698,170,2,9.51
12714,5698,192,1,11.95
12715,5699,241,1,187.5
12716,5700,106,1,52.67
12717,5700,33,1,230.07
12718,5700,209,1,133.25
12719,5701,39,1,494.09
12720,5702,67,1,72.2
12721,5702,140,1,110.12
12722,5702,113,3,114.07
12723,5703,286,1,28.16
12724,5704,83,1,53.26
12725,5705,32,2,323.04
12726,5705,295,1,32.26
12727,5705,269,1,30.89
12728,5706,4,2,210.21
12729,5706,223,1,57.32
12730,5707,54,1,60.93
12731,5707,215,1,96.21
12732,5707,192,1,11.95
12733,5707,212,1,140.47
12734,5707,297,2,12.01
12735,5708,67,1,72.2
12736,5708,292,1,59.06
12737,5709,10,1,449.59
12738,5709,49,1,277.09
12739,5710,14,1,175.76
12740,5710,129,2,84.44
12741,5710,94,1,100.2
12742,5711,27,1,212.09
12743,5711,179,2,12.55
12744,5711,51,3,49.98
12745,5711,276,1,41.1
12746,5711,159,2,10.19
12747,5712,92,1,129.44
12748,5712,110,2,18.08
12749,5713,171,1,7.6
12750,5713,128,2,101.19
12751,5714,5,2,198.61
12752,5715,218,3,68.06
12753,5716,82,1,34.9
12754,5717,55,1,94.95
12755,5717,59,1,32.2
12756,5718,274,2,19.82
12757,5718,256,1,24.23
12758,5718,217,1,101.7
12759,5719,19,1,346.49
12760,5719,274,1,19.82
12761,5719,222,1,185.91
12762,5720,15,2,309.97
12763,5720,111,1,42.84
12764,5721,86,1,126.75
12765,5721,89,1,82.82
12766,5721,241,1,187.5
12767,5721,163,3,11.57
12768,5721,211,1,158.84
12769,5722,4,1,210.21
12770,5722,128,3,119.05
12771,5723,278,2,12.69
12772,5723,242,2,40.24
12773,5724,155,1,10.05
12774,5724,236,1,186.97
12775,5724,230,1,29.19
12776,5724,29,1,413.4
12777,5724,76,1,130.07
12778,5725,58,1,92.33
12779,5725,50,1,107.54
12780,5725,117,1,58.85
12781,5726,267,1,47.32
12782,5726,6,1,95.08
12783,5726,109,2,30.17
12784,5727,206,1,120.0
12785,5728,198,2,13.51
12786,5729,192,2,11.95
12787,5729,294,2,31.9
12788,5730,267,1,47.32
12789,5730,232,1,32.32
12790,5731,122,1,54.84
12791,5731,20,1,263.84
12792,5732,43,1,182.24
12793,5732,13,1,441.05
12794,5732,50,2,107.54
12795,5733,37,1,469.17
12796,5733,197,1,10.21
12797,5733,257,3,44.73
12798,5733,45,1,114.42
12799,5734,129,1,84.44
12800,5735,256,2,24.23
12801,5736,274,1,19.82
12802,5736,181,1,11.19
12803,5737,163,1,11.57
12804,5737,73,3,94.75
12805,5738,286,1,28.16
12806,5738,121,1,24.83
12807,5739,11,1,112.49
12808,5739,216,1,80.49
12809,5739,76,1,130.07
12810,5740,224,3,132.59
12811,5740,212,1,140.47
12812,5740,273,1,34.5
12813,5741,144,1,63.79
12814,5741,78,2,125.18
12815,5742,172,1,10.08
12816,5742,137,1,20.91
12817,5743,296,1,42.5
12818,5743,271,1,25.05
12819,5744,265,1,55.22
12820,5744,60,1,57.31
12821,5745,299,1,47.92
12822,5745,17,1,215.79
12823,5745,183,1,12.74
12824,5746,94,1,100.2
12825,5746,214,1,99.69
12826,5747,213,1,92.38
12827,5747,68,1,119.12
12828,5748,104,1,96.83
12829,5749,126,3,92.48
12830,5749,83,3,53.26
12831,5750,252,1,5.32
12832,5751,39,2,494.09
12833,5751,232,1,32.32
12834,5752,35,1,86.62
12835,5752,105,2,104.71
12836,5752,115,2,67.67
12837,5753,79,1,55.07
12838,5753,89,1,82.82
12839,5753,84,2,115.85
12840,5754,38,1,468.88
12841,5754,14,1,175.76
12842,5755,264,1,27.59
12843,5755,152,1,8.32
12844,5756,186,1,9.43
12845,5756,170,1,9.51
12846,5757,198,1,11.48
12847,5757,163,3,9.83
12848,5758,90,1,91.77
12849,5758,206,1,102.0
12850,5758,141,3,30.85
12851,5759,207,2,64.46
12852,5759,62,1,114.48
12853,5759,119,1,90.04
12854,5759,255,2,10.89
12855,5759,159,1,10.19
12856,5760,16,1,416.77
12857,5760,36,1,242.56
12858,5761,24,1,480.9
12859,5761,299,1,47.92
12860,5761,27,1,212.09
12861,5762,43,2,182.24
12862,5762,277,1,29.16
12863,5762,14,1,175.76
12864,5762,197,2,10.21
12865,5763,228,1,171.37
